TxnId,Browser,Device,Transaction_Type,City,State,Status,Merchant,Merchant_Category,Product_Category,Amount,Date and Time,Mode of Payment
TXN25906,Opera,Blackberry,Sale,Pali,Rajasthan,Success,Foodpanda,Foodtech,Cafe,2696.2425,4/16/2016 12:08,Wallet
TXN11184,Opera,Android,Sale,Thane,Maharashtra,Success,Dish TV,Utility,DTH,1409.070212,2/6/2016 13:08,Wallet
TXN24870,Chrome,Windows PC,Refund,Kota,Rajasthan,Success,Religare Heath Insurance,Insurance,Health,55500.59419,4/10/2016 13:08,Credit Card
TXN22786,UC Browser,Android,Sale,Raichur,Karnataka,Success,Puma,Lifestyle,Shoes,15074.532,4/1/2016 18:08,Credit Card
TXN23105,Chrome,Android,Sale,Kochi,Kerala,Success,Religare Heath Insurance,Insurance,Health,121019.958,4/2/2016 18:08,Credit Card
TXN19110,Safari,Macintosh,Sale,Bathinda,Punjab,Success,Scootsy,Foodtech,Cafe,217.30275,3/14/2016 21:08,Wallet
TXN10036,Opera,Android,Sale,Rohtak,Haryana,Success,Samsung,Electronics,Laptops,205076.9802,1/31/2016 12:08,Credit Card
TXN21984,Safari,iOS,Sale,Erode,Tamil Nadu,Success,SBI MF,Financial Products,Mutual Fund,151468.6011,3/27/2016 21:08,Wallet
TXN20913,Opera,Android,Refund,Indore,Madhya Pradesh,Cancelled,Star Heath Insurance,Insurance,Health,30925.39967,3/24/2016 12:08,Wallet
TXN16797,UC Browser,Android,Sale,Varanasi,Uttar Pradesh,Success,Apple,Electronics,iPad,70260.4287,3/4/2016 13:08,Credit Card
TXN14064,UC Browser,Android,Refund,Guntur,Andhra Pradesh,Success,HDFC AMC,Financial Products,Mutual Fund,167950.1938,2/20/2016 13:08,Credit Card
TXN11491,Safari,Macintosh,Sale,Shimla,Himachal Pradesh,Success,Vodafone,Utility,DTH,948.1805682,2/7/2016 13:08,Debit Card
TXN13255,Opera,Android,Sale,Dewas,Madhya Pradesh,Failed,Future Generali,Insurance,Life,57730.22624,2/15/2016 22:08,Wallet
TXN10178,UC Browser,Windows Phone,Sale,Avadi,Tamil Nadu,Success,Zomato,Foodtech,Cafe,4453.80012,2/1/2016 13:08,Credit Card
TXN10622,Mobile App,Android,Sale,Loni,Uttar Pradesh,Success,Fossil,Lifestyle,Watches,209286.634,2/4/2016 18:08,Debit Card
TXN17694,UC Browser,Android,Refund,Rourkela,Orissa,Cancelled,Future Generali,Insurance,Life,34445.90167,3/8/2016 12:08,Credit Card
TXN22567,UC Browser,Android,Sale,Kurnool,Andhra Pradesh,Success,Amity University,Education,Online Course,54197.90072,4/1/2016 0:08,Debit Card
TXN12302,Chrome,Android,Sale,Pali,Rajasthan,Success,Inox,Ticketing,Cinema,783.9307796,2/12/2016 13:08,Credit Card
TXN10464,IE,Windows PC,Sale,Kanpur,Uttar Pradesh,Success,Baniya Babu.com,Grocery,Grocery,907.3126969,2/4/2016 10:08,Credit Card
TXN19312,Firefox,Windows PC,Sale,Vadodara,Gujarat,Failed,Dell,Electronics,Desktops,160055.5924,3/16/2016 19:08,Wallet
TXN17908,IE,Windows Phone,Refund,Anantapur,Andhra Pradesh,Success,One Plus,Electronics,Mobiles,18488.3517,3/10/2016 12:08,Debit Card
TXN15886,Chrome,Windows PC,Sale,Indore,Madhya Pradesh,Success,Samsung,Electronics,Laptops,39485.38065,2/28/2016 12:08,Net Banking
TXN22807,Firefox,Android,Sale,Ahmedabad,Gujarat,Success,Dish TV,Utility,DTH,1913.47099,4/1/2016 18:08,Net Banking
TXN13977,Chrome,Android,Sale,Thane,Maharashtra,Success,Swiggy,Foodtech,Cafe,3657.302338,2/20/2016 12:08,Net Banking
TXN26515,UC Browser,Windows Phone,Sale,Firozabad,Uttar Pradesh,Success,Vodafone,Utility,DTH,56.305695,4/18/2016 12:08,Wallet
TXN20846,Safari,Macintosh,Sale,Vasai-Virar,Maharashtra,Failed,NIIT,Education,Online Course,393918.218,3/24/2016 10:08,Net Banking
TXN15436,Safari,Macintosh,Sale,New Delhi,Delhi,Failed,Pepperfry,Lifestyle,Furniture,164449.4774,2/27/2016 10:08,Debit Card
TXN20807,IE,Windows Phone,Sale,Gaya,Bihar,Cancelled,Bajaj Allianze Health Insurance,Insurance,Health,40344.885,3/23/2016 19:08,Wallet
TXN18831,Firefox,Windows PC,Sale,North Dumdum,West Bengal,Success,Reliance Fresh Direct,Grocery,Grocery,8988.768,3/13/2016 13:08,Credit Card
TXN24269,Safari,iOS,Sale,Solapur,Maharashtra,Success,Zomato,Foodtech,Cafe,11928.23316,4/8/2016 15:08,Credit Card
TXN18957,IE,Windows PC,Sale,Tiruppur,Tamil Nadu,Cancelled,Inox,Ticketing,Cinema,580.986,3/13/2016 19:08,Debit Card
TXN19293,Opera,Android,Sale,Aurangabad,Maharashtra,Success,Star Heath Insurance,Insurance,Health,94300.2565,3/16/2016 17:08,Credit Card
TXN21303,Opera,Android,Refund,Bhilwara,Rajasthan,Cancelled,Grofers,Grocery,Grocery,9706.202837,3/25/2016 19:08,Debit Card
TXN10639,Chrome,Android,Refund,Etawah,Uttar Pradesh,Failed,Baniya Babu.com,Grocery,Grocery,2399.869689,2/4/2016 20:08,Debit Card
TXN18364,Firefox,Windows PC,Sale,Bihar Sharif,Bihar,Success,Pepperfry,Lifestyle,Furniture,73414.95176,3/11/2016 23:08,Credit Card
TXN19719,Chrome,Android,Sale,Guwahati,Assam,Success,Amity University,Education,Online Course,149358.8116,3/18/2016 14:08,Debit Card
TXN23374,Firefox,Windows PC,Sale,Muzaffarnagar,Uttar Pradesh,Success,Dell,Electronics,Desktops,46357.1262,4/3/2016 13:08,Wallet
TXN24780,Safari,Macintosh,Sale,Delhi,Delhi,Success,Vodafone,Utility,DTH,1774.806029,4/10/2016 12:08,Credit Card
TXN21442,Opera,Android,Sale,Gandhinagar,Gujarat,Cancelled,Bajaj Allianze Health Insurance,Insurance,Health,64542.01443,3/26/2016 12:08,Debit Card
TXN26211,IE,Windows PC,Sale,Satara,Maharashtra,Success,Book My Show,Ticketing,Cinema,1330.526129,4/17/2016 10:08,Credit Card
TXN20589,Chrome,Windows PC,Sale,Gwalior,Madhya Pradesh,Cancelled,Carnival,Ticketing,Cinema,205.3135917,3/21/2016 18:08,Wallet
TXN14726,IE,Windows PC,Refund,Alwar,Rajasthan,Cancelled,Micromax ,Electronics,TV,1134.638619,2/22/2016 19:08,Debit Card
TXN13504,Chrome,Android,Sale,Bhagalpur,Bihar,Success,Nature Basket,Grocery,Grocery,4702.62462,2/18/2016 12:08,Wallet
TXN20208,Opera,Blackberry,Sale,Bokaro,Jharkhand,Cancelled,Swiggy,Foodtech,Cafe,1819.125,3/20/2016 11:08,Debit Card
TXN16160,Firefox,Windows PC,Sale,Hubballi-Dharwad,Karnataka,Success,NIIT,Education,Online Course,98096.88554,2/29/2016 13:08,Debit Card
TXN10860,IE,Windows PC,Sale,Udaipur,Rajasthan,Success,Sony,Electronics,Laptops,23794.66656,2/5/2016 13:08,Credit Card
TXN14492,Safari,iOS,Refund,Rourkela,Orissa,Success,HDFC AMC,Financial Products,Mutual Fund,228017.6268,2/21/2016 15:08,Credit Card
TXN13698,Safari,Macintosh,Sale,Raipur,Chattisgarh,Cancelled,Dish TV,Utility,DTH,1593.938927,2/19/2016 12:08,Credit Card
TXN17366,Firefox,Windows PC,Sale,Thoothukudi,Tamil Nadu,Success,Bajaj Allianze Health Insurance,Insurance,Health,71959,3/6/2016 13:08,Wallet
TXN22442,Mobile App,Android,Refund,Davanagere,Karnataka,Success,Inox,Ticketing,Cinema,1559.88,3/31/2016 13:08,Credit Card
TXN14364,Chrome,Android,Refund,Farrukhabad,Uttar Pradesh,Success,LIC ,Insurance,Life,67755.9649,2/21/2016 12:08,Wallet
TXN26509,UC Browser,Windows PC,Sale,Tirupati,Andhra Pradesh,Failed,Zomato,Foodtech,Cafe,2787.403992,4/18/2016 12:08,Net Banking
TXN18847,UC Browser,Android,Sale,Aurangabad,Maharashtra,Success,Star Heath Insurance,Insurance,Health,106546.4377,3/13/2016 13:08,Debit Card
TXN20384,Chrome,Windows PC,Sale,Bhagalpur,Bihar,Success,Nature Basket,Grocery,Grocery,7507.292968,3/20/2016 15:08,Net Banking
TXN22705,IE,Windows PC,Sale,Bareilly,Uttar Pradesh,Cancelled,Max Life Insurance,Insurance,Life,47460.5095,4/1/2016 13:08,Debit Card
TXN10936,Firefox,Android,Refund,Madurai,Tamil Nadu,Success,Religare Heath Insurance,Insurance,Health,33895.04753,2/5/2016 21:08,Credit Card
TXN21954,Mobile App,Windows Phone,Sale,Gulbarga,Karnataka,Success,Idea,Utility,DTH,276.6340286,3/27/2016 19:08,Wallet
TXN22944,Chrome,Android,Sale,Tirunelveli,Tamil Nadu,Success,Zomato,Foodtech,Cafe,1655.31114,4/2/2016 12:08,Wallet
TXN13966,UC Browser,Android,Sale,Ratlam,Madhya Pradesh,Success,Puma,Lifestyle,Shoes,2487.96765,2/20/2016 12:08,Debit Card
TXN16202,Opera,Android,Sale,Tumkur,Karnataka,Success,Vodafone,Utility,DTH,216.72,2/29/2016 18:08,Debit Card
TXN15258,Safari,Macintosh,Sale,Imphal,Manipur,Success,Vodafone,Utility,DTH,1043.827132,2/26/2016 13:08,Wallet
TXN12165,Chrome,Windows Phone,Sale,Bangalore,Karnataka,Success,ICICI Direct,Financial Products,Mutual Fund,22180.7565,2/11/2016 22:08,Credit Card
TXN10247,UC Browser,Android,Sale,Vijayawada,Andhra Pradesh,Success,Idea,Utility,DTH,199.1374308,2/2/2016 10:08,Wallet
TXN12743,Safari,Macintosh,Sale,Sri Ganganagar,Rajasthan,Success,Make My Trip,Travel,Air,12621.12233,2/13/2016 20:08,Credit Card
TXN19225,IE,Windows Phone,Sale,Lucknow,Uttar Pradesh,Success,Idea,Utility,DTH,183.9060956,3/16/2016 10:08,Net Banking
TXN16874,Chrome,Android,Sale,Chandrapur,Maharashtra,Success,Swiggy,Foodtech,Cafe,12631.07778,3/4/2016 19:08,Credit Card
TXN16070,IE,Windows PC,Sale,Rampur,Uttar Pradesh,Success,Fossil,Lifestyle,Watches,71022.48043,2/28/2016 21:08,Credit Card
TXN12291,UC Browser,Android,Sale,Bhilai,Chattisgarh,Success,Uber,Travel,Cabs,1732.998646,2/12/2016 13:08,Debit Card
TXN16886,UC Browser,Android,Sale,Pune,Maharashtra,Success,Fossil,Lifestyle,Watches,72907.50058,3/4/2016 21:08,Credit Card
TXN19233,Firefox,Windows PC,Sale,Hyderabad,Telangana,Success,Book My Show,Ticketing,Cinema,1600.83,3/16/2016 12:08,Wallet
TXN13299,UC Browser,Android,Refund,Bilaspur,Chattisgarh,Success,Samsung,Electronics,Laptops,9944.109142,2/16/2016 13:08,Credit Card
TXN15099,Mobile App,Windows Phone,Sale,Arrah,Bihar,Cancelled,Zomato,Foodtech,Cafe,3708.18,2/25/2016 19:08,Wallet
TXN24212,Mobile App,iOS,Sale,Darbhanga,Bihar,Success,Tata Sky,Utility,DTH,594.4206624,4/8/2016 13:08,Debit Card
TXN16298,Mobile App,Windows PC,Sale,Amaravati,Andhra Pradesh,Success,Grofers,Grocery,Grocery,272.86875,3/1/2016 18:08,Debit Card
TXN15534,Firefox,Windows PC,Refund,Shahjahanpur,Uttar Pradesh,Failed,Swiggy,Foodtech,Cafe,3435.531175,2/27/2016 12:08,Debit Card
TXN17039,IE,Windows Phone,Sale,Aizawl,Mizoram,Success,Religare Heath Insurance,Insurance,Health,3568.669864,3/5/2016 12:08,Debit Card
TXN20864,Chrome,Windows PC,Refund,Satna,Madhya Pradesh,Failed,ICICI Direct,Financial Products,Mutual Fund,22482.73096,3/24/2016 12:08,Net Banking
TXN17852,Mobile App,Windows PC,Sale,Itanagar,Arunachal Pradesh,Success,Zomato,Foodtech,Cafe,292.6868247,3/9/2016 18:08,Debit Card
TXN18157,UC Browser,Android,Sale,Shahjahanpur,Uttar Pradesh,Success,Grofers,Grocery,Grocery,1846.815886,3/11/2016 12:08,Credit Card
TXN25343,IE,Windows PC,Sale,Varanasi,Uttar Pradesh,Success,Zomato,Foodtech,Cafe,1369.001212,4/14/2016 0:08,Wallet
TXN25930,IE,Windows PC,Sale,Nizamabad,Telangana,Failed,Reliance Fresh Direct,Grocery,Grocery,1003.309238,4/16/2016 12:08,Credit Card
TXN24959,Mobile App,Android,Sale,Kalyan-Dombivali,Maharashtra,Failed,Tata Sky,Utility,DTH,2152.125612,4/10/2016 20:08,Credit Card
TXN26186,Firefox,Windows Phone,Sale,Ranchi,Jharkhand,Success,Reliance Fresh Direct,Grocery,Grocery,425.042415,4/17/2016 9:08,Debit Card
TXN24312,UC Browser,Android,Sale,Itanagar,Arunachal Pradesh,Success,Carnival,Ticketing,Cinema,1620.512933,4/8/2016 19:08,Debit Card
TXN17871,Firefox,Windows PC,Refund,Kalyan-Dombivali,Maharashtra,Success,Nike,Lifestyle,Shoes,8886.647329,3/9/2016 19:08,Credit Card
TXN17495,Mobile App,Windows Phone,Sale,Vadodara,Gujarat,Success,Puma,Lifestyle,Shoes,12796.19001,3/6/2016 18:08,Net Banking
TXN13679,UC Browser,Windows PC,Sale,Kadapa,Andhra Pradesh,Success,Puma,Lifestyle,Shoes,1818.631624,2/19/2016 10:08,Credit Card
TXN19164,Mobile App,Android,Sale,Kalyan-Dombivali,Maharashtra,Success,Tata Sky,Utility,DTH,2033.758704,3/15/2016 13:08,Credit Card
TXN24555,UC Browser,Windows PC,Refund,Satna,Madhya Pradesh,Success,LIC ,Insurance,Life,71341.53469,4/9/2016 13:08,Debit Card
TXN17083,Safari,Macintosh,Sale,Avadi,Tamil Nadu,Cancelled,Ola Cabs,Travel,Cabs,3175.089861,3/5/2016 13:08,Credit Card
TXN15320,Chrome,Windows Phone,Refund,Firozabad,Uttar Pradesh,Success,Baniya Babu.com,Grocery,Grocery,3482.906618,2/26/2016 15:08,Credit Card
TXN20184,Firefox,Windows PC,Sale,Shimla,Himachal Pradesh,Success,Dell,Electronics,Desktops,130958.2575,3/20/2016 1:08,Credit Card
TXN13179,Mobile App,Windows PC,Sale,Thane,Maharashtra,Success,UTI,Financial Products,Mutual Fund,180812.1371,2/15/2016 13:08,Debit Card
TXN15936,Firefox,Android,Refund,Davanagere,Karnataka,Success,Ola Cabs,Travel,Cabs,698.34555,2/28/2016 13:08,Debit Card
TXN13178,UC Browser,Windows PC,Sale,Nellore,Andhra Pradesh,Success,Carnival,Ticketing,Cinema,896.2152146,2/15/2016 13:08,Credit Card
TXN19158,UC Browser,Windows Phone,Sale,Mumbai,Maharashtra,Success,UTI,Financial Products,Mutual Fund,205615.2096,3/15/2016 13:08,Credit Card
TXN10892,IE,Windows Phone,Sale,Ichalkaranji,Maharashtra,Success,Religare Heath Insurance,Insurance,Health,233983.043,2/5/2016 18:08,Net Banking
TXN22890,UC Browser,Windows PC,Sale,Shivamogga,Karnataka,Success,Pepperfry,Lifestyle,Furniture,118968.5921,4/2/2016 9:08,Wallet
TXN18236,Chrome,Android,Sale,Bhilwara,Rajasthan,Success,Tata Sky,Utility,DTH,752.863734,3/11/2016 13:08,Credit Card
TXN13047,Safari,Macintosh,Refund,Bharatpur,Rajasthan,Success,Swiggy,Foodtech,Cafe,1106.272654,2/14/2016 18:08,Debit Card
TXN18858,Mobile App,Windows Phone,Sale,Nagpur,Maharashtra,Success,Inox,Ticketing,Cinema,861.1384289,3/13/2016 13:08,Debit Card
TXN12508,Chrome,Android,Sale,Ghaziabad,Uttar Pradesh,Failed,HDFC AMC,Financial Products,Mutual Fund,259189.0358,2/13/2016 12:08,Wallet
TXN18003,Mobile App,Android,Sale,Tumkur,Karnataka,Success,Pepperfry,Lifestyle,Furniture,64678.02736,3/10/2016 13:08,Debit Card
TXN26222,UC Browser,Android,Sale,Shahjahanpur,Uttar Pradesh,Success,UTI,Financial Products,Mutual Fund,73698.49206,4/17/2016 11:08,Debit Card
TXN13419,Mobile App,Windows PC,Sale,Bareilly,Uttar Pradesh,Success,Max Life Insurance,Insurance,Life,65689.28651,2/17/2016 18:08,Wallet
TXN21326,UC Browser,Windows Phone,Sale,Gandhinagar,Gujarat,Success,Swiggy,Foodtech,Cafe,5028.193963,3/25/2016 21:08,Credit Card
TXN20131,UC Browser,Blackberry,Sale,Kadapa,Andhra Pradesh,Failed,Puma,Lifestyle,Shoes,2558.115,3/19/2016 20:08,Debit Card
TXN19029,UC Browser,Windows PC,Sale,Kochi,Kerala,Success,Baniya Babu.com,Grocery,Grocery,711.2649427,3/14/2016 12:08,Debit Card
TXN18577,IE,Windows PC,Refund,Shivamogga,Karnataka,Failed,DSP Blackrock,Financial Products,Mutual Fund,23211.67134,3/12/2016 13:08,Wallet
TXN16140,Chrome,Windows PC,Sale,Barasat,West Bengal,Success,Pepperfry,Lifestyle,Furniture,147189.0309,2/29/2016 12:08,Debit Card
TXN21879,UC Browser,Android,Refund,Vijayanagaram,Andhra Pradesh,Success,Nike,Lifestyle,Shoes,6071.421393,3/27/2016 13:08,Credit Card
TXN23405,Chrome,Android,Sale,Ranchi,Jharkhand,Success,DSP Blackrock,Financial Products,Mutual Fund,48904.42595,4/3/2016 14:08,Credit Card
TXN21237,Mobile App,Windows PC,Sale,Panipat,Haryana,Success,Uber,Travel,Cabs,624.5364479,3/25/2016 14:08,Debit Card
TXN22767,UC Browser,Windows PC,Sale,Berhampur,Orissa,Success,Carnival,Ticketing,Cinema,1360.43627,4/1/2016 15:08,Credit Card
TXN21838,Chrome,Android,Sale,Vadodara,Gujarat,Cancelled,Puma,Lifestyle,Shoes,20528.64707,3/27/2016 13:08,Debit Card
TXN23369,UC Browser,Windows Phone,Sale,Mumbai,Maharashtra,Success,Baniya Babu.com,Grocery,Grocery,2672.193334,4/3/2016 13:08,Debit Card
TXN19142,IE,Windows Phone,Sale,Kozhikode,Kerala,Success,NIIT,Education,Online Course,129600.5947,3/15/2016 12:08,Credit Card
TXN23868,Mobile App,Windows PC,Sale,Agartala,Tripura,Cancelled,Samsung,Electronics,Laptops,50874.66646,4/7/2016 10:08,Net Banking
TXN13344,Mobile App,Android,Sale,Tirunelveli,Tamil Nadu,Success,LIC ,Insurance,Life,119201.7807,2/17/2016 10:08,Debit Card
TXN13134,UC Browser,Windows PC,Sale,Ahmednagar,Maharashtra,Success,AMBN Amro,Financial Products,Mutual Fund,109517.5866,2/15/2016 12:08,Credit Card
TXN14281,Chrome,Android,Sale,Vijayawada,Andhra Pradesh,Cancelled,Foodpanda,Foodtech,Cafe,1696.404172,2/20/2016 22:08,Debit Card
TXN14993,Chrome,Windows PC,Refund,Satna,Madhya Pradesh,Success,ICICI Direct,Financial Products,Mutual Fund,12322.93238,2/25/2016 12:08,Wallet
TXN21267,Chrome,Android,Sale,Nagpur,Maharashtra,Success,Vodafone,Utility,DTH,452.1345947,3/25/2016 18:08,Debit Card
TXN10228,UC Browser,Android,Sale,Itanagar,Arunachal Pradesh,Cancelled,NIIT,Education,Online Course,86212.08768,2/1/2016 21:08,Credit Card
TXN17867,IE,Windows Phone,Sale,Meerut,Uttar Pradesh,Success,Max Life Insurance,Insurance,Life,92337.51244,3/9/2016 19:08,Wallet
TXN25999,Safari,Macintosh,Sale,Jabalpur,Madhya Pradesh,Success,Bajaj Allianze Health Insurance,Insurance,Health,124643.6317,4/16/2016 13:08,Credit Card
TXN25017,Chrome,Windows Phone,Sale,Varanasi,Uttar Pradesh,Success,Scootsy,Foodtech,Cafe,2643.90842,4/11/2016 10:08,Debit Card
TXN25654,Chrome,Android,Refund,Warangal,Telangana,Cancelled,Make My Trip,Travel,Air,6029.7048,4/15/2016 12:08,Credit Card
TXN20804,Chrome,Windows Phone,Sale,Solapur,Maharashtra,Success,AMBN Amro,Financial Products,Mutual Fund,322724.119,3/23/2016 18:08,Credit Card
TXN11655,IE,Windows PC,Refund,Howrah,West Bengal,Failed,Uber,Travel,Cabs,1454.377538,2/8/2016 12:08,Net Banking
TXN17399,Mobile App,Windows Phone,Sale,Bangalore,Karnataka,Success,ICICI Direct,Financial Products,Mutual Fund,20786.14144,3/6/2016 13:08,Wallet
TXN19236,UC Browser,Windows PC,Sale,Chandigarh,Punjab,Success,Tata Sky,Utility,DTH,1307.711081,3/16/2016 12:08,Credit Card
TXN15511,Mobile App,Windows PC,Sale,Chennai,Tamil Nadu,Success,Dish TV,Utility,DTH,1040.657697,2/27/2016 12:08,Debit Card
TXN17057,UC Browser,Android,Refund,Satara,Maharashtra,Success,Foodpanda,Foodtech,Cafe,2355.9822,3/5/2016 13:08,Debit Card
TXN14931,Mobile App,Android,Sale,Rampur,Uttar Pradesh,Success,Apple,Electronics,iPad,200575.2677,2/24/2016 22:08,Debit Card
TXN12209,IE,Windows PC,Sale,Kozhikode,Kerala,Success,Religare Heath Insurance,Insurance,Health,93224.86425,2/12/2016 11:08,Net Banking
TXN16594,Chrome,Windows Phone,Sale,Mumbai,Maharashtra,Cancelled,Baniya Babu.com,Grocery,Grocery,4875.317169,3/3/2016 17:08,Debit Card
TXN21453,IE,Windows PC,Sale,Kurnool,Andhra Pradesh,Success,Tata Sky,Utility,DTH,1597.232189,3/26/2016 12:08,Wallet
TXN20194,UC Browser,Windows PC,Refund,Maheshtala,West Bengal,Success,Swiggy,Foodtech,Cafe,4064.655331,3/20/2016 10:08,Debit Card
TXN13897,IE,Windows Phone,Sale,Mathura,Uttar Pradesh,Success,Reliance Fresh Direct,Grocery,Grocery,13135.42907,2/19/2016 23:08,Credit Card
TXN14070,Chrome,Android,Sale,Bharatpur,Rajasthan,Cancelled,One Plus,Electronics,Mobiles,12768.96644,2/20/2016 13:08,Debit Card
TXN19763,Safari,Macintosh,Sale,Sri Ganganagar,Rajasthan,Success,Puma,Lifestyle,Shoes,9764.099628,3/18/2016 19:08,Credit Card
TXN20578,Firefox,Windows PC,Sale,Tiruvottiyur,Tamil Nadu,Success,Fossil,Lifestyle,Watches,90105.51478,3/21/2016 15:08,Debit Card
TXN11355,Opera,Android,Sale,Chennai,Tamil Nadu,Success,Dish TV,Utility,DTH,2130.275417,2/6/2016 23:08,Wallet
TXN12145,Safari,iOS,Refund,Bharatpur,Rajasthan,Success,Swiggy,Foodtech,Cafe,1301.49724,2/11/2016 19:08,Wallet
TXN26611,Mobile App,Windows PC,Sale,Rewa,Madhya Pradesh,Failed,Pepperfry,Lifestyle,Furniture,81412.9529,4/18/2016 22:08,Credit Card
TXN12941,IE,Windows PC,Refund,Latur,Maharashtra,Cancelled,Sony,Electronics,Laptops,52785.85938,2/14/2016 13:08,Credit Card
TXN10277,UC Browser,Android,Sale,Moradabad,Uttar Pradesh,Cancelled,Scootsy,Foodtech,Cafe,2247.860018,2/2/2016 13:08,Credit Card
TXN18314,Chrome,Windows PC,Sale,Gopalpur,West Bengal,Success,Book My Show,Ticketing,Cinema,640.3691354,3/11/2016 19:08,Credit Card
TXN14710,IE,Windows PC,Sale,Shivamogga,Karnataka,Failed,One Plus,Electronics,Mobiles,24208.02248,2/22/2016 18:08,Credit Card
TXN15777,UC Browser,Windows PC,Sale,Berhampur,Orissa,Success,Samsung,Electronics,Laptops,16559.86403,2/27/2016 22:08,Credit Card
TXN25353,IE,Windows PC,Sale,Warangal,Telangana,Failed,AskMeGrocery,Grocery,Grocery,9461.3022,4/14/2016 9:08,Wallet
TXN17086,IE,Windows Phone,Sale,Firozabad,Uttar Pradesh,Success,Vodafone,Utility,DTH,132.941655,3/5/2016 13:08,Credit Card
TXN24749,UC Browser,Android,Sale,Avadi,Tamil Nadu,Success,Nature Basket,Grocery,Grocery,1663.148724,4/10/2016 12:08,Debit Card
TXN13260,IE,Windows Phone,Sale,Ahmednagar,Maharashtra,Success,Make My Trip,Travel,Air,4311.691696,2/16/2016 9:08,Credit Card
TXN17133,UC Browser,Windows PC,Refund,Bilaspur,Chattisgarh,Failed,UTI,Financial Products,Mutual Fund,14130.30684,3/5/2016 13:08,Credit Card
TXN23935,UC Browser,Android,Sale,Hubballi-Dharwad,Karnataka,Cancelled,Max Life Insurance,Insurance,Life,91081.28674,4/7/2016 13:08,Debit Card
TXN16087,Firefox,Windows PC,Refund,Warangal,Telangana,Success,ICICI Direct,Financial Products,Mutual Fund,137223.6057,2/28/2016 22:08,Credit Card
TXN20093,Safari,Macintosh,Sale,Davanagere,Karnataka,Cancelled,Apple,Electronics,iPad,39734.29157,3/19/2016 18:08,Credit Card
TXN20912,UC Browser,Windows PC,Sale,Rajahmundry,Andhra Pradesh,Failed,One Plus,Electronics,Mobiles,11359.8227,3/24/2016 12:08,Debit Card
TXN18807,Mobile App,Windows PC,Sale,Vijayawada,Andhra Pradesh,Success,Future Generali,Insurance,Life,57477.735,3/13/2016 12:08,Credit Card
TXN21625,Firefox,Windows PC,Refund,Kota,Rajasthan,Failed,Religare Heath Insurance,Insurance,Health,61917.85039,3/26/2016 19:08,Credit Card
TXN24104,IE,Windows PC,Refund,Baranagar,West Bengal,Cancelled,Inox,Ticketing,Cinema,737.3435945,4/8/2016 10:08,Wallet
TXN25774,UC Browser,Android,Sale,Karawal Nagar,Delhi,Success,Swiggy,Foodtech,Cafe,4765.34016,4/15/2016 18:08,Debit Card
TXN13666,Chrome,Windows Phone,Sale,Varanasi,Uttar Pradesh,Success,UTI,Financial Products,Mutual Fund,67329.27651,2/19/2016 1:08,Debit Card
TXN18052,Chrome,Android,Sale,Satara,Maharashtra,Success,Carnival,Ticketing,Cinema,1743.820495,3/10/2016 19:08,Credit Card
TXN11469,Firefox,Android,Sale,Warangal,Telangana,Success,Amity University,Education,Online Course,177898.7826,2/7/2016 13:08,Credit Card
TXN12875,UC Browser,Android,Sale,Amritsar,Punjab,Success,Star Heath Insurance,Insurance,Health,31144.06336,2/14/2016 12:08,Debit Card
TXN23317,UC Browser,Android,Sale,Nizamabad,Telangana,Failed,Scootsy,Foodtech,Cafe,2995.584,4/3/2016 13:08,Credit Card
TXN26030,UC Browser,Android,Sale,Navi Mumbai,Maharashtra,Success,Bajaj Allianze Health Insurance,Insurance,Health,63169.22892,4/16/2016 13:08,Wallet
TXN12431,Chrome,Android,Refund,Bhubaneswar,Orissa,Failed,One Plus,Electronics,Mobiles,19784.96887,2/12/2016 22:08,Credit Card
